discipline_title,event_title,slug_game,participant_type,medal_type,rank_position,country_name,country_code,NOC,Medal,Year
Badminton,doubles women,beijing-2008,GameTeam,BRONZE,3,People's Republic of China,CN,CHN,1,2008
Badminton,Doubles mixed,beijing-2008,GameTeam,GOLD,1,Republic of Korea,KR,KOR,1,2008
Badminton,Doubles mixed,beijing-2008,GameTeam,SILVER,2,Indonesia,ID,INA,1,2008
Badminton,Doubles mixed,beijing-2008,GameTeam,BRONZE,3,People's Republic of China,CN,CHN,1,2008
Badminton,doubles men,beijing-2008,GameTeam,GOLD,1,Indonesia,ID,INA,1,2008
Badminton,doubles men,beijing-2008,GameTeam,SILVER,2,People's Republic of China,CN,CHN,1,2008
Badminton,doubles men,beijing-2008,GameTeam,BRONZE,3,Republic of Korea,KR,KOR,1,2008
Badminton,Singles men,beijing-2008,Athlete,GOLD,1,People's Republic of China,CN,CHN,1,2008
Badminton,Singles men,beijing-2008,Athlete,SILVER,2,Malaysia,,MAS,1,2008
Badminton,Singles men,beijing-2008,Athlete,BRONZE,3,People's Republic of China,CN,CHN,1,2008
Beach Volleyball,Beach volleyball women,beijing-2008,GameTeam,GOLD,1,United States of America,US,USA,1,2008
Beach Volleyball,Beach volleyball women,beijing-2008,GameTeam,SILVER,2,People's Republic of China,CN,CHN,1,2008
Beach Volleyball,Beach volleyball women,beijing-2008,GameTeam,BRONZE,3,People's Republic of China,CN,CHN,1,2008
Beach Volleyball,Beach volleyball men,beijing-2008,GameTeam,GOLD,1,United States of America,US,USA,1,2008
Beach Volleyball,Beach volleyball men,beijing-2008,GameTeam,SILVER,2,Brazil,BR,BRA,1,2008
Beach Volleyball,Beach volleyball men,beijing-2008,GameTeam,BRONZE,3,Brazil,BR,BRA,1,2008
Equestrian Dressage,team mixed,beijing-2008,GameTeam,GOLD,1,Germany,DE,GER,1,2008
Equestrian Dressage,team mixed,beijing-2008,GameTeam,SILVER,2,Netherlands,NL,NED,1,2008
Equestrian Dressage,team mixed,beijing-2008,GameTeam,BRONZE,3,Denmark,DK,DEN,1,2008
Equestrian Dressage,individual mixed,beijing-2008,Athlete,GOLD,1,Netherlands,NL,NED,1,2008
Equestrian Dressage,individual mixed,beijing-2008,Athlete,SILVER,2,Germany,DE,GER,1,2008
Equestrian Dressage,individual mixed,beijing-2008,Athlete,BRONZE,3,Germany,DE,GER,1,2008
Tennis,doubles men,beijing-2008,GameTeam,GOLD,1,Switzerland,CH,SUI,1,2008
Tennis,doubles men,beijing-2008,GameTeam,SILVER,2,Sweden,SE,SWE,1,2008
Tennis,doubles men,beijing-2008,GameTeam,BRONZE,3,United States of America,US,USA,1,2008
Tennis,Singles women,beijing-2008,Athlete,GOLD,1,Russian Federation,RU,RUS,1,2008
Tennis,Singles women,beijing-2008,Athlete,SILVER,2,Russian Federation,RU,RUS,1,2008
Tennis,Singles women,beijing-2008,Athlete,BRONZE,3,Russian Federation,RU,RUS,1,2008
Tennis,Singles men,beijing-2008,Athlete,GOLD,1,Spain,ES,ESP,1,2008
Tennis,Singles men,beijing-2008,Athlete,SILVER,2,Chile,CL,CHI,1,2008
Tennis,Singles men,beijing-2008,Athlete,BRONZE,3,Serbia,,SRB,1,2008
Tennis,doubles women,beijing-2008,GameTeam,GOLD,1,United States of America,US,USA,1,2008
Tennis,doubles women,beijing-2008,GameTeam,SILVER,2,Spain,ES,ESP,1,2008
Tennis,doubles women,beijing-2008,GameTeam,BRONZE,3,People's Republic of China,CN,CHN,1,2008
Rhythmic Gymnastics,group competition women,beijing-2008,GameTeam,GOLD,1,Russian Federation,RU,RUS,1,2008
Rhythmic Gymnastics,group competition women,beijing-2008,GameTeam,SILVER,2,People's Republic of China,CN,CHN,1,2008
Rhythmic Gymnastics,group competition women,beijing-2008,GameTeam,BRONZE,3,Belarus,BY,BLR,1,2008
Rhythmic Gymnastics,individual all-round women,beijing-2008,Athlete,GOLD,1,Russian Federation,RU,RUS,1,2008
Rhythmic Gymnastics,individual all-round women,beijing-2008,Athlete,SILVER,2,Belarus,BY,BLR,1,2008
Rhythmic Gymnastics,individual all-round women,beijing-2008,Athlete,BRONZE,3,Ukraine,UA,UKR,1,2008
Table Tennis,Singles men,beijing-2008,Athlete,GOLD,1,People's Republic of China,CN,CHN,1,2008
Table Tennis,Singles men,beijing-2008,Athlete,SILVER,2,People's Republic of China,CN,CHN,1,2008
Table Tennis,Singles men,beijing-2008,Athlete,BRONZE,3,People's Republic of China,CN,CHN,1,2008
Table Tennis,team women,beijing-2008,GameTeam,GOLD,1,People's Republic of China,CN,CHN,1,2008
Table Tennis,team women,beijing-2008,GameTeam,SILVER,2,Singapore,SG,SGP,1,2008
Table Tennis,team women,beijing-2008,GameTeam,BRONZE,3,Republic of Korea,KR,KOR,1,2008
Table Tennis,Team men,beijing-2008,GameTeam,GOLD,1,People's Republic of China,CN,CHN,1,2008
Table Tennis,Team men,beijing-2008,GameTeam,SILVER,2,Germany,DE,GER,1,2008
Table Tennis,Team men,beijing-2008,GameTeam,BRONZE,3,Republic of Korea,KR,KOR,1,2008
Table Tennis,Singles women,beijing-2008,Athlete,GOLD,1,People's Republic of China,CN,CHN,1,2008
Table Tennis,Singles women,beijing-2008,Athlete,SILVER,2,People's Republic of China,CN,CHN,1,2008
Table Tennis,Singles women,beijing-2008,Athlete,BRONZE,3,People's Republic of China,CN,CHN,1,2008
Basketball,basketball women,beijing-2008,GameTeam,GOLD,1,United States of America,US,USA,1,2008
Basketball,basketball women,beijing-2008,GameTeam,SILVER,2,Australia,AU,AUS,1,2008
Basketball,basketball women,beijing-2008,GameTeam,BRONZE,3,Russian Federation,RU,RUS,1,2008
Basketball,basketball men,beijing-2008,GameTeam,GOLD,1,United States of America,US,USA,1,2008
Basketball,basketball men,beijing-2008,GameTeam,SILVER,2,Spain,ES,ESP,1,2008
Basketball,basketball men,beijing-2008,GameTeam,BRONZE,3,Argentina,AR,ARG,1,2008
Canoe Sprint,K2 500m kayak double women,beijing-2008,GameTeam,GOLD,1,Hungary,HU,HUN,1,2008
Canoe Sprint,K2 500m kayak double women,beijing-2008,GameTeam,SILVER,2,Poland,PL,POL,1,2008
Canoe Sprint,K2 500m kayak double women,beijing-2008,GameTeam,BRONZE,3,France,FR,FRA,1,2008
Canoe Sprint,C2 500m canoe double men,beijing-2008,GameTeam,GOLD,1,People's Republic of China,CN,CHN,1,2008
Canoe Sprint,C2 500m canoe double men,beijing-2008,GameTeam,SILVER,2,Russian Federation,RU,RUS,1,2008
Canoe Sprint,C2 500m canoe double men,beijing-2008,GameTeam,BRONZE,3,Germany,DE,GER,1,2008
Canoe Sprint,C2 1000m canoe double men,beijing-2008,GameTeam,GOLD,1,Belarus,BY,BLR,1,2008
Canoe Sprint,C2 1000m canoe double men,beijing-2008,GameTeam,SILVER,2,Germany,DE,GER,1,2008
Canoe Sprint,C2 1000m canoe double men,beijing-2008,GameTeam,BRONZE,3,Hungary,HU,HUN,1,2008
Canoe Sprint,K4 1000m kayak four men,beijing-2008,GameTeam,GOLD,1,Belarus,BY,BLR,1,2008
Canoe Sprint,K4 1000m kayak four men,beijing-2008,GameTeam,SILVER,2,Slovakia,SK,SVK,1,2008
Canoe Sprint,K4 1000m kayak four men,beijing-2008,GameTeam,BRONZE,3,Germany,DE,GER,1,2008
Canoe Sprint,K2 1000m kayak double men,beijing-2008,GameTeam,GOLD,1,Germany,DE,GER,1,2008
Canoe Sprint,K2 1000m kayak double men,beijing-2008,GameTeam,SILVER,2,Denmark,DK,DEN,1,2008
Canoe Sprint,K2 1000m kayak double men,beijing-2008,GameTeam,BRONZE,3,Italy,IT,ITA,1,2008
Canoe Sprint,C-1 500m (canoe single) men,beijing-2008,Athlete,GOLD,1,Russian Federation,RU,RUS,1,2008
Canoe Sprint,C-1 500m (canoe single) men,beijing-2008,Athlete,SILVER,2,Spain,ES,ESP,1,2008
Canoe Sprint,C-1 500m (canoe single) men,beijing-2008,Athlete,BRONZE,3,Ukraine,UA,UKR,1,2008
Canoe Sprint,K2 500m kayak double men,beijing-2008,GameTeam,GOLD,1,Spain,ES,ESP,1,2008
Canoe Sprint,K2 500m kayak double men,beijing-2008,GameTeam,SILVER,2,Germany,DE,GER,1,2008
Canoe Sprint,K2 500m kayak double men,beijing-2008,GameTeam,BRONZE,3,Belarus,BY,BLR,1,2008
Canoe Sprint,K4 500m kayak four women,beijing-2008,GameTeam,GOLD,1,Germany,DE,GER,1,2008
Canoe Sprint,K4 500m kayak four women,beijing-2008,GameTeam,SILVER,2,Hungary,HU,HUN,1,2008
Canoe Sprint,K4 500m kayak four women,beijing-2008,GameTeam,BRONZE,3,Australia,AU,AUS,1,2008
Canoe Sprint,K1 500m kayak single men,beijing-2008,Athlete,GOLD,1,Australia,AU,AUS,1,2008
Canoe Sprint,K1 500m kayak single men,beijing-2008,Athlete,SILVER,2,Canada,CA,CAN,1,2008
Canoe Sprint,K1 500m kayak single men,beijing-2008,Athlete,BRONZE,3,Great Britain,GB,GBR,1,2008
Canoe Sprint,K1 500m kayak single women,beijing-2008,Athlete,GOLD,1,Ukraine,UA,UKR,1,2008
Canoe Sprint,K1 500m kayak single women,beijing-2008,Athlete,SILVER,2,Italy,IT,ITA,1,2008
Canoe Sprint,K1 500m kayak single women,beijing-2008,Athlete,BRONZE,3,Germany,DE,GER,1,2008
Canoe Sprint,C-1 1000m (canoe single) men,beijing-2008,Athlete,GOLD,1,Hungary,HU,HUN,1,2008
Canoe Sprint,C-1 1000m (canoe single) men,beijing-2008,Athlete,SILVER,2,Spain,ES,ESP,1,2008
Canoe Sprint,C-1 1000m (canoe single) men,beijing-2008,Athlete,BRONZE,3,Canada,CA,CAN,1,2008
Canoe Sprint,K1 1000m kayak single men,beijing-2008,Athlete,GOLD,1,Great Britain,GB,GBR,1,2008
Canoe Sprint,K1 1000m kayak single men,beijing-2008,Athlete,SILVER,2,Norway,NO,NOR,1,2008
Canoe Sprint,K1 1000m kayak single men,beijing-2008,Athlete,BRONZE,3,Australia,AU,AUS,1,2008
Marathon Swimming,Marathon - 10 km men,beijing-2008,Athlete,GOLD,1,Netherlands,NL,NED,1,2008
Marathon Swimming,Marathon - 10 km men,beijing-2008,Athlete,SILVER,2,Great Britain,GB,GBR,1,2008
Marathon Swimming,Marathon - 10 km men,beijing-2008,Athlete,BRONZE,3,Germany,DE,GER,1,2008
Marathon Swimming,marathon 10km women,beijing-2008,Athlete,GOLD,1,Russian Federation,RU,RUS,1,2008
Marathon Swimming,marathon 10km women,beijing-2008,Athlete,SILVER,2,Great Britain,GB,GBR,1,2008
Marathon Swimming,marathon 10km women,beijing-2008,Athlete,BRONZE,3,Great Britain,GB,GBR,1,2008
Cycling Track,points race women,beijing-2008,Athlete,GOLD,1,Netherlands,NL,NED,1,2008
Cycling Track,points race women,beijing-2008,Athlete,SILVER,2,Cuba,CU,CUB,1,2008
Cycling Track,points race women,beijing-2008,Athlete,BRONZE,3,Spain,ES,ESP,1,2008
Cycling Track,individual pursuit women,beijing-2008,Athlete,GOLD,1,Great Britain,GB,GBR,1,2008
Cycling Track,individual pursuit women,beijing-2008,Athlete,SILVER,2,Great Britain,GB,GBR,1,2008
Cycling Track,individual pursuit women,beijing-2008,Athlete,BRONZE,3,Ukraine,UA,UKR,1,2008
Cycling Track,sprint women,beijing-2008,Athlete,GOLD,1,Great Britain,GB,GBR,1,2008
Cycling Track,sprint women,beijing-2008,Athlete,SILVER,2,Australia,AU,AUS,1,2008
Cycling Track,sprint women,beijing-2008,Athlete,BRONZE,3,People's Republic of China,CN,CHN,1,2008
Cycling Track,Keirin men,beijing-2008,Athlete,GOLD,1,Great Britain,GB,GBR,1,2008
Cycling Track,Keirin men,beijing-2008,Athlete,SILVER,2,Great Britain,GB,GBR,1,2008
Cycling Track,Keirin men,beijing-2008,Athlete,BRONZE,3,Japan,JP,JPN,1,2008
Cycling Track,Individual Pursuit men,beijing-2008,Athlete,GOLD,1,Great Britain,GB,GBR,1,2008
Cycling Track,Individual Pursuit men,beijing-2008,Athlete,SILVER,2,New Zealand,NZ,NZL,1,2008
Cycling Track,Individual Pursuit men,beijing-2008,Athlete,BRONZE,3,Great Britain,GB,GBR,1,2008
Cycling Track,Points Race men,beijing-2008,Athlete,GOLD,1,Spain,ES,ESP,1,2008
Cycling Track,Points Race men,beijing-2008,Athlete,SILVER,2,Germany,DE,GER,1,2008
Cycling Track,Points Race men,beijing-2008,Athlete,BRONZE,3,Great Britain,GB,GBR,1,2008
Cycling Track,Team Pursuit 4000m men,beijing-2008,GameTeam,GOLD,1,Great Britain,GB,GBR,1,2008
Cycling Track,Team Pursuit 4000m men,beijing-2008,GameTeam,SILVER,2,Denmark,DK,DEN,1,2008
Cycling Track,Team Pursuit 4000m men,beijing-2008,GameTeam,BRONZE,3,New Zealand,NZ,NZL,1,2008
Cycling Track,Madison men,beijing-2008,GameTeam,GOLD,1,Argentina,AR,ARG,1,2008
Cycling Track,Madison men,beijing-2008,GameTeam,SILVER,2,Spain,ES,ESP,1,2008
Cycling Track,Madison men,beijing-2008,GameTeam,BRONZE,3,Russian Federation,RU,RUS,1,2008
Cycling Track,Sprint individual men,beijing-2008,Athlete,GOLD,1,Great Britain,GB,GBR,1,2008
Cycling Track,Sprint individual men,beijing-2008,Athlete,SILVER,2,Great Britain,GB,GBR,1,2008
Cycling Track,Sprint individual men,beijing-2008,Athlete,BRONZE,3,France,FR,FRA,1,2008
Cycling Track,Team sprint men,beijing-2008,GameTeam,GOLD,1,Great Britain,GB,GBR,1,2008
Cycling Track,Team sprint men,beijing-2008,GameTeam,SILVER,2,France,FR,FRA,1,2008
Cycling Track,Team sprint men,beijing-2008,GameTeam,BRONZE,3,Germany,DE,GER,1,2008
Swimming,200m breaststroke men,beijing-2008,Athlete,GOLD,1,Japan,JP,JPN,1,2008
Swimming,200m breaststroke men,beijing-2008,Athlete,SILVER,2,Australia,AU,AUS,1,2008
Swimming,200m breaststroke men,beijing-2008,Athlete,BRONZE,3,France,FR,FRA,1,2008
Swimming,100m backstroke women,beijing-2008,Athlete,GOLD,1,United States of America,US,USA,1,2008
Swimming,100m backstroke women,beijing-2008,Athlete,SILVER,2,Zimbabwe,ZW,ZIM,1,2008
Swimming,100m backstroke women,beijing-2008,Athlete,BRONZE,3,United States of America,US,USA,1,2008
Swimming,200m individual medley men,beijing-2008,Athlete,GOLD,1,United States of America,US,USA,1,2008
Swimming,200m individual medley men,beijing-2008,Athlete,SILVER,2,Hungary,HU,HUN,1,2008
Swimming,200m individual medley men,beijing-2008,Athlete,BRONZE,3,United States of America,US,USA,1,2008
Swimming,4x100m medley relay women,beijing-2008,GameTeam,GOLD,1,Australia,AU,AUS,1,2008
Swimming,4x100m medley relay women,beijing-2008,GameTeam,SILVER,2,United States of America,US,USA,1,2008
Swimming,4x100m medley relay women,beijing-2008,GameTeam,BRONZE,3,People's Republic of China,CN,CHN,1,2008
Swimming,400m freestyle women,beijing-2008,Athlete,GOLD,1,Great Britain,GB,GBR,1,2008
Swimming,400m freestyle women,beijing-2008,Athlete,SILVER,2,United States of America,US,USA,1,2008
Swimming,400m freestyle women,beijing-2008,Athlete,BRONZE,3,Great Britain,GB,GBR,1,2008
Swimming,800m freestyle women,beijing-2008,Athlete,GOLD,1,Great Britain,GB,GBR,1,2008
Swimming,800m freestyle women,beijing-2008,Athlete,SILVER,2,Italy,IT,ITA,1,2008
Swimming,800m freestyle women,beijing-2008,Athlete,BRONZE,3,Denmark,DK,DEN,1,2008
Swimming,50m freestyle men,beijing-2008,Athlete,GOLD,1,Brazil,BR,BRA,1,2008
Swimming,50m freestyle men,beijing-2008,Athlete,SILVER,2,France,FR,FRA,1,2008
Swimming,50m freestyle men,beijing-2008,Athlete,BRONZE,3,France,FR,FRA,1,2008
Swimming,1500m freestyle men,beijing-2008,Athlete,GOLD,1,Tunisia,,TUN,1,2008
Swimming,1500m freestyle men,beijing-2008,Athlete,SILVER,2,Australia,AU,AUS,1,2008
Swimming,1500m freestyle men,beijing-2008,Athlete,BRONZE,3,Canada,CA,CAN,1,2008
Swimming,100m butterfly men,beijing-2008,Athlete,GOLD,1,United States of America,US,USA,1,2008
Swimming,100m butterfly men,beijing-2008,Athlete,SILVER,2,Serbia,,SRB,1,2008
Swimming,100m butterfly men,beijing-2008,Athlete,BRONZE,3,Australia,AU,AUS,1,2008
Swimming,4x200m freestyle relay men,beijing-2008,GameTeam,GOLD,1,United States of America,US,USA,1,2008
Swimming,4x200m freestyle relay men,beijing-2008,GameTeam,SILVER,2,Russian Federation,RU,RUS,1,2008
Swimming,4x200m freestyle relay men,beijing-2008,GameTeam,BRONZE,3,Australia,AU,AUS,1,2008
Swimming,100m backstroke men,beijing-2008,Athlete,GOLD,1,United States of America,US,USA,1,2008
Swimming,100m backstroke men,beijing-2008,Athlete,SILVER,2,United States of America,US,USA,1,2008
Swimming,100m backstroke men,beijing-2008,Athlete,BRONZE,3,Russian Federation,RU,RUS,1,2008
Swimming,100m backstroke men,beijing-2008,Athlete,BRONZE,3,Australia,AU,AUS,1,2008
Swimming,100m breaststroke women,beijing-2008,Athlete,GOLD,1,Australia,AU,AUS,1,2008
Swimming,100m breaststroke women,beijing-2008,Athlete,SILVER,2,United States of America,US,USA,1,2008
Swimming,100m breaststroke women,beijing-2008,Athlete,BRONZE,3,Austria,AT,AUT,1,2008
Swimming,200m butterfly women,beijing-2008,Athlete,GOLD,1,People's Republic of China,CN,CHN,1,2008
Swimming,200m butterfly women,beijing-2008,Athlete,SILVER,2,People's Republic of China,CN,CHN,1,2008
Swimming,200m butterfly women,beijing-2008,Athlete,BRONZE,3,Australia,AU,AUS,1,2008
Swimming,100m butterfly women,beijing-2008,Athlete,GOLD,1,Australia,AU,AUS,1,2008
Swimming,100m butterfly women,beijing-2008,Athlete,SILVER,2,United States of America,US,USA,1,2008
Swimming,100m butterfly women,beijing-2008,Athlete,BRONZE,3,Australia,AU,AUS,1,2008
Swimming,200m breaststroke women,beijing-2008,Athlete,GOLD,1,United States of America,US,USA,1,2008
Swimming,200m breaststroke women,beijing-2008,Athlete,SILVER,2,Australia,AU,AUS,1,2008
Swimming,200m breaststroke women,beijing-2008,Athlete,BRONZE,3,Norway,NO,NOR,1,2008
Swimming,200m individual medley women,beijing-2008,Athlete,GOLD,1,Australia,AU,AUS,1,2008
Swimming,200m individual medley women,beijing-2008,Athlete,SILVER,2,Zimbabwe,ZW,ZIM,1,2008
Swimming,200m individual medley women,beijing-2008,Athlete,BRONZE,3,United States of America,US,USA,1,2008
Swimming,4x100m medley relay men,beijing-2008,GameTeam,GOLD,1,United States of America,US,USA,1,2008
Swimming,4x100m medley relay men,beijing-2008,GameTeam,SILVER,2,Australia,AU,AUS,1,2008
Swimming,4x100m medley relay men,beijing-2008,GameTeam,BRONZE,3,Japan,JP,JPN,1,2008
Swimming,4x100m freestyle relay women,beijing-2008,GameTeam,GOLD,1,Netherlands,NL,NED,1,2008
Swimming,4x100m freestyle relay women,beijing-2008,GameTeam,SILVER,2,United States of America,US,USA,1,2008
Swimming,4x100m freestyle relay women,beijing-2008,GameTeam,BRONZE,3,Australia,AU,AUS,1,2008
Swimming,200m backstroke men,beijing-2008,Athlete,GOLD,1,United States of America,US,USA,1,2008
Swimming,200m backstroke men,beijing-2008,Athlete,SILVER,2,United States of America,US,USA,1,2008
Swimming,200m backstroke men,beijing-2008,Athlete,BRONZE,3,Russian Federation,RU,RUS,1,2008
Swimming,4x200m freestyle relay women,beijing-2008,GameTeam,GOLD,1,Australia,AU,AUS,1,2008
Swimming,4x200m freestyle relay women,beijing-2008,GameTeam,SILVER,2,People's Republic of China,CN,CHN,1,2008
Swimming,4x200m freestyle relay women,beijing-2008,GameTeam,BRONZE,3,United States of America,US,USA,1,2008
Swimming,100m freestyle men,beijing-2008,Athlete,GOLD,1,France,FR,FRA,1,2008
Swimming,100m freestyle men,beijing-2008,Athlete,SILVER,2,Australia,AU,AUS,1,2008
Swimming,100m freestyle men,beijing-2008,Athlete,BRONZE,3,United States of America,US,USA,1,2008
Swimming,100m freestyle men,beijing-2008,Athlete,BRONZE,3,Brazil,BR,BRA,1,2008
Swimming,50m freestyle women,beijing-2008,Athlete,GOLD,1,Germany,DE,GER,1,2008
Swimming,50m freestyle women,beijing-2008,Athlete,SILVER,2,United States of America,US,USA,1,2008
Swimming,50m freestyle women,beijing-2008,Athlete,BRONZE,3,Australia,AU,AUS,1,2008
Swimming,400m individual medley women,beijing-2008,Athlete,GOLD,1,Australia,AU,AUS,1,2008
Swimming,400m individual medley women,beijing-2008,Athlete,SILVER,2,Zimbabwe,ZW,ZIM,1,2008
Swimming,400m individual medley women,beijing-2008,Athlete,BRONZE,3,United States of America,US,USA,1,2008
Swimming,200m butterfly men,beijing-2008,Athlete,GOLD,1,United States of America,US,USA,1,2008
Swimming,200m butterfly men,beijing-2008,Athlete,SILVER,2,Hungary,HU,HUN,1,2008
Swimming,200m butterfly men,beijing-2008,Athlete,BRONZE,3,Japan,JP,JPN,1,2008
Swimming,200m backstroke women,beijing-2008,Athlete,GOLD,1,Zimbabwe,ZW,ZIM,1,2008
Swimming,200m backstroke women,beijing-2008,Athlete,SILVER,2,United States of America,US,USA,1,2008
Swimming,200m backstroke women,beijing-2008,Athlete,BRONZE,3,Japan,JP,JPN,1,2008
Swimming,4x100m freestyle relay men,beijing-2008,GameTeam,GOLD,1,United States of America,US,USA,1,2008
Swimming,4x100m freestyle relay men,beijing-2008,GameTeam,SILVER,2,France,FR,FRA,1,2008
Swimming,4x100m freestyle relay men,beijing-2008,GameTeam,BRONZE,3,Australia,AU,AUS,1,2008
Swimming,200m freestyle women,beijing-2008,Athlete,GOLD,1,Italy,IT,ITA,1,2008
Swimming,200m freestyle women,beijing-2008,Athlete,SILVER,2,Slovenia,,SLO,1,2008
Swimming,200m freestyle women,beijing-2008,Athlete,BRONZE,3,People's Republic of China,CN,CHN,1,2008
Swimming,100m freestyle women,beijing-2008,Athlete,GOLD,1,Germany,DE,GER,1,2008
Swimming,100m freestyle women,beijing-2008,Athlete,SILVER,2,Australia,AU,AUS,1,2008
Swimming,100m freestyle women,beijing-2008,Athlete,BRONZE,3,United States of America,US,USA,1,2008
Swimming,400m individual medley men,beijing-2008,Athlete,GOLD,1,United States of America,US,USA,1,2008
Swimming,400m individual medley men,beijing-2008,Athlete,SILVER,2,Hungary,HU,HUN,1,2008
Swimming,400m individual medley men,beijing-2008,Athlete,BRONZE,3,United States of America,US,USA,1,2008
Swimming,200m freestyle men,beijing-2008,Athlete,GOLD,1,United States of America,US,USA,1,2008
Swimming,200m freestyle men,beijing-2008,Athlete,SILVER,2,Republic of Korea,KR,KOR,1,2008
Swimming,200m freestyle men,beijing-2008,Athlete,BRONZE,3,United States of America,US,USA,1,2008
Swimming,100m breaststroke men,beijing-2008,Athlete,GOLD,1,Japan,JP,JPN,1,2008
Swimming,100m breaststroke men,beijing-2008,Athlete,SILVER,2,Norway,NO,NOR,1,2008
Swimming,100m breaststroke men,beijing-2008,Athlete,BRONZE,3,France,FR,FRA,1,2008
Swimming,400m freestyle men,beijing-2008,Athlete,GOLD,1,Republic of Korea,KR,KOR,1,2008
Swimming,400m freestyle men,beijing-2008,Athlete,SILVER,2,People's Republic of China,CN,CHN,1,2008
Swimming,400m freestyle men,beijing-2008,Athlete,BRONZE,3,United States of America,US,USA,1,2008
Canoe Slalom,C2 canoe double men,beijing-2008,GameTeam,GOLD,1,Slovakia,SK,SVK,1,2008
Canoe Slalom,C2 canoe double men,beijing-2008,GameTeam,SILVER,2,Czech Republic,CZ,CZE,1,2008
Canoe Slalom,C2 canoe double men,beijing-2008,GameTeam,BRONZE,3,Russian Federation,RU,RUS,1,2008
Canoe Slalom,K1 kayak single men,beijing-2008,Athlete,GOLD,1,Germany,DE,GER,1,2008
Canoe Slalom,K1 kayak single men,beijing-2008,Athlete,SILVER,2,France,FR,FRA,1,2008
Canoe Slalom,K1 kayak single men,beijing-2008,Athlete,BRONZE,3,Togo,,TOG,1,2008
Canoe Slalom,C1 canoe single men,beijing-2008,Athlete,GOLD,1,Slovakia,SK,SVK,1,2008
Canoe Slalom,C1 canoe single men,beijing-2008,Athlete,SILVER,2,Great Britain,GB,GBR,1,2008
Canoe Slalom,C1 canoe single men,beijing-2008,Athlete,BRONZE,3,Australia,AU,AUS,1,2008
Canoe Slalom,K1 kayak single women,beijing-2008,Athlete,GOLD,1,Slovakia,SK,SVK,1,2008
Canoe Slalom,K1 kayak single women,beijing-2008,Athlete,SILVER,2,Australia,AU,AUS,1,2008
Canoe Slalom,K1 kayak single women,beijing-2008,Athlete,BRONZE,3,Austria,AT,AUT,1,2008
Football,tournament men,beijing-2008,GameTeam,GOLD,1,Argentina,AR,ARG,1,2008
Football,tournament men,beijing-2008,GameTeam,SILVER,2,Nigeria,NG,NGR,1,2008
Football,tournament men,beijing-2008,GameTeam,BRONZE,3,Brazil,BR,BRA,1,2008
Football,tournament women,beijing-2008,GameTeam,GOLD,1,United States of America,US,USA,1,2008
Football,tournament women,beijing-2008,GameTeam,SILVER,2,Brazil,BR,BRA,1,2008
Football,tournament women,beijing-2008,GameTeam,BRONZE,3,Germany,DE,GER,1,2008
Trampoline,Individual men,beijing-2008,Athlete,GOLD,1,People's Republic of China,CN,CHN,1,2008
Trampoline,Individual men,beijing-2008,Athlete,SILVER,2,Canada,CA,CAN,1,2008
Trampoline,Individual men,beijing-2008,Athlete,BRONZE,3,People's Republic of China,CN,CHN,1,2008
Trampoline,Individual women,beijing-2008,Athlete,GOLD,1,People's Republic of China,CN,CHN,1,2008
Trampoline,Individual women,beijing-2008,Athlete,SILVER,2,Canada,CA,CAN,1,2008
Trampoline,Individual women,beijing-2008,Athlete,BRONZE,3,Uzbekistan,,UZB,1,2008
Modern Pentathlon,Individual Competition women,beijing-2008,Athlete,GOLD,1,Germany,DE,GER,1,2008
Modern Pentathlon,Individual Competition women,beijing-2008,Athlete,SILVER,2,Great Britain,GB,GBR,1,2008
Modern Pentathlon,Individual Competition women,beijing-2008,Athlete,BRONZE,3,Belarus,BY,BLR,1,2008
Modern Pentathlon,Individual competition men,beijing-2008,Athlete,GOLD,1,Russian Federation,RU,RUS,1,2008
Modern Pentathlon,Individual competition men,beijing-2008,Athlete,SILVER,2,Lithuania,LT,LTU,1,2008
Modern Pentathlon,Individual competition men,beijing-2008,Athlete,BRONZE,3,Lithuania,LT,LTU,1,2008
Artistic Gymnastics,floor exercises women,beijing-2008,Athlete,GOLD,1,Romania,RO,ROU,1,2008
Artistic Gymnastics,floor exercises women,beijing-2008,Athlete,SILVER,2,United States of America,US,USA,1,2008
Artistic Gymnastics,floor exercises women,beijing-2008,Athlete,BRONZE,3,United States of America,US,USA,1,2008
Artistic Gymnastics,balance beam women,beijing-2008,Athlete,GOLD,1,United States of America,US,USA,1,2008
Artistic Gymnastics,balance beam women,beijing-2008,Athlete,SILVER,2,United States of America,US,USA,1,2008
Artistic Gymnastics,balance beam women,beijing-2008,Athlete,BRONZE,3,People's Republic of China,CN,CHN,1,2008
Artistic Gymnastics,horizontal bar men,beijing-2008,Athlete,GOLD,1,People's Republic of China,CN,CHN,1,2008
Artistic Gymnastics,horizontal bar men,beijing-2008,Athlete,SILVER,2,United States of America,US,USA,1,2008
Artistic Gymnastics,horizontal bar men,beijing-2008,Athlete,BRONZE,3,Germany,DE,GER,1,2008
Artistic Gymnastics,vault women,beijing-2008,Athlete,GOLD,1,Democratic People's Republic of Korea,,PRK,1,2008
Artistic Gymnastics,vault women,beijing-2008,Athlete,SILVER,2,Germany,DE,GER,1,2008
Artistic Gymnastics,vault women,beijing-2008,Athlete,BRONZE,3,People's Republic of China,CN,CHN,1,2008
